,"The Givers' Guide is a Project Created and Coordinated by Frayde Yudkowsky, LSW, LMSW, CTP. The Givers' Guide is a constant work in progress. Please email any corrections, additions or changes to Hello@GiversGuide.org",,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELT,Visiting Singers,USA,USA,Sara: (917) 647-3490,Yvee: (917) 392-2425,,"Sara, Yvee",BELTmission@gmail.com,"Connects young women to girls and ladies who could use some extra spirit, a little distraction, and an upbeat rhythm. 
Volunteer/participate by filling out the online form.",,beltmission.org ,,,,,,,,,,,,,,,,,,,,,,,,,,
Chasdei Avos,Seniors ,"Brooklyn, NY ","Brooklyn, NY ",Brooklyn: (718) 438-7871  Lakewood:  (732) 901-9935   Flatbush: (718) 692-2898 Monsey: (845) 352-0680,,,,,Visitors to learn with homebound elderly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claims Conference on Jewish Material Claims Against Germany,Claims against Germany,NY,Worldwide,(646) 536-9100,,(212) 679-2126,,info@claimscon.org,"Seeking a small measure of justice for Jewish victims of Nazi persecution since 1951.
 Grants, Compensation Payment Program, Negotiations, Succesor Orgonization",,claimscon.org,https://www.facebook.com/ClaimsConference/,https://www.instagram.com/claims_conference/,twitter.com/claimscon,https://www.linkedin.com/company/claims-conference/,,,,,,,,,,,,,,,,,,,,,,
Connections Lakewood,Women 55+ ,"Lakewood, NJ ",Lakewood,,,,,connectionslakewood@gmail.com,Monthly Lunch for Women 55+ in Lakewood and surrounding areas. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Department of the Aging,Seniors in NYC,"2 Lafayette Street, 7th Floor New York, NY 10007",NYC,(212) AGING-NYC (244-6469),,,,,,,nyc.gov/site/dfta/index.page,,,,,,,,,,,,,,,,,,,,,,,,,,
Enhanced Care Services,"Support, Guidance",USA,USA,(848) 226-5974,,,,theenhancedcare@gmail.com,"Help, support,advice, guidance and assistance to encourage independence in those struggling with mental health / elderly care.
Call for a free consultation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezras Nashim Summer Home Visit Program,Summer Home Visit Program,"Boro Park, Flatbush, Crown Heights","Boro Park, Flatbush, Crown Heights",(718) 232-1304,Emergency: (718) 232-1300,,,info@ezrasnashim.org,"Ezras Nashim offers a home visit program, where EMT's visit elderly and homebound patients on a regular basis to monitor their health while also giving them a much needed emotional boost. ",,ezrasnashim.org,,,,,,,,,,,,,,,,,,,,,,,,,,
DOROT,Programs and Services for Seniors,"171 West 85th Street New York, NY 10024","Upper West Side and Westchester, NY",(212) 769–2850,,,,info@dorotusa.org,"Programs and services for seniors. In-home programs, door-to-door travel companions, home-delivered meals, centers where activities happen and more. ",,dorotusa.org,,,,,,,,,,,,,,,,,,,,,,,,,,
Free Lunch - YMHA,Free Lunch in Brooklyn,"Brooklyn, NY ","Brooklyn, NY ",,,,,,$2 lunch on weekdays.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frum Daughter Agency,Senior Women,"Five Towns, NY","Five Towns, NY",(718) 909-0696 ,,,Chana,frumdaughteragency@gmail.com ,"Frum social companions drive senior women to shiurim, appointments, shopping, activities at the JCC, walks on the boardwalk and park outings. In home companionship as well; cooking, baking and doing puzzles. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GramaChip Technologies,Medical Equipment,"Lakewood, NJ ",USA,(732) 655-4206,,,,info@gramachip.com,We offer Shabbat products and services that comply with Halacha (Jewish law) for individuals who require the use of electronic devices and equipment on Shabbat due to medical necessity.,,gramachip.com,,,,,,,,,,,,,,,,,,,,,,,,,,
Habaiyta,Adult Medical Daycare Center ,NJ,USA,(732)-385-6902,,,,,"Transportation, meals, onsite nursing, social work care, coordination of health services, assistance with social services, transportation to appointments, on-site salon, activities, fitness and dietician, Alzheimer's care, audiologist, podiatrist, pharmacist, pain management, physical therapy, occupational therapy, speech therapy, and more.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Informed Behavioral Health,Consulting practice,"38 Lisa Court, Lakewood, NJ 08701",Virtual-International,7326913261.0,N/A,N/A,"Devora Follman, LCSW",Devora@informedbh.com,"Personalized consultations for higher level of care,
program referrals, case management support, discharge recommendations, outpatient care coordination ",,Www.informedbh.com,N/A,N/A,N/A,N/A,Consultations can be booked directly on website,,,,,,,,,,,,,,,,,,,,,
JASA,Seniors,"247 West 37th Street New York, NY 10018",NYC,(212) 273-5272,,,,help@jasa.org,"Meals, housing, older adults centers, legal services, caregivers, elder abuse, homecare, mental health services, social work support, palliative care support, adult protective services, community health program, arts & education, grandparent program and more. ",,jasa.org,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Board - Caregivers Support Group,Caregivers Support Group,,USA,212-632-4790,,,,JCSsupport@jbfcs.org,Meetings take place over Zoom,,,,,,,Entered Dec 6th 2024,,,,,,,,,,,,,,,,,,,,,
Jewish Community Council of Greater Coney Island,Food for Seniors,"3001 West 37th Street Brooklyn, NY 11224",NY,(718) 449-5000,,(718) 946-8240,,,"Clients receive 7 home-cooked meals weekly. The delivery staff offer support, socialization and the ability to identify if someone needs other services from JCCGCI. ",,jccgci.org/our-services/senior-support-systems/home-delivered-meals,,,,,,,,,,,,,,,,,,,,,,,,,,
JRESPONDER,Medical Alert,"Lakewood, NJ ",NJ,Lev Rochel Bikur Cholim of Lakewood:                               (732) 905-3020,(732) 719-7021,,,info@jresponder.com,Medical Alert for seniors. GPS. Fall Detection. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JWOW!,Jewish Women Midlife Support,"Forums, Events, Emails","Lakewood, Monsey, Five Towns, Flatbush and Baltimore",,,,"Rebbetzin Faigie Horowitz, MS, Miriam Liebermann, MSW and Miriam Hendeles",hello@jewishwomenofwisdom.org,"Jewish forums, events and weekly emails where women share midlife experiences on relationship changes, empty nests, spouses and married children etc.",,jewishwomenofwisdom.org ,,,,,,,,,,,,,,,,,,,,,,,,,,
Law Office of Rebecca Lebowitz,Elder Law and Estate Planning Attorney,"499 Chestnut St Cedarhurst, NY 11516",NY,(516) 247-9937,(516) 706-0259,,"Rebecca Lebowitz, P.C",rebeccalebowitzesq@gmail.com,"Guardianship, Elder Law, Estate Planning, Trusts and Estates, and Medicaid asset protection and planning. Comprehensive analysis, personalized plan, express consultation and expert guidance. Advocate for the rights of Senior Citizens.",,lawofficeofrebeccalebowitz.com ,,,,www.linkedin.com/in/rebecca-lebowitz-b020b188/,,,,,,,,,,,,,,,,,,,,,,
Make Me a Match,Companions,"Lakewood, NJ ",NJ,(773) 368-1642,,,,,Bringing seniors a companion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York Foundation for Senior Citizens,Social Services for Seniors,"11 Park Place, 14th Floor, New York, NY 10007-280",NY,(212)-962-7559,,,,nyfscinc@aol.com,"dedicated to helping New York’s older adults enjoy healthier, safer, more productive and dignified lives in their homes and communities and to help them avoid the need for premature institutionalization.",,nyfsc.org,facebook.com/New-York-Foundation-for-Senior-Citizens-60582589039/,instagram.com/nyfsc_,twitter.com/NYFSC_,,,,,,,,,,,,,,,,,,,,,,,
Odenu,Estate Planning,Website,Worldwide,,,,,hello@odenu.org,Normalizing estate planning and discussions and make them happen earlier.  Free guide available.,,odenu.org,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesach Tikva - Home Repair and Safety Audit Program ,Home Safety Program for Seniors,"11 Park Place, 14th Floor, New York, NY 10007-2801",NY,(212) 962-7655,,(212) 227-2952,,,"​The program gives free safety checks of seniors' homes by people who work in home repair. They look for, find, and fix safety hazards. These audits are meant to help older homeowners avoid accidents, injuries, and break-ins at home. This service also helps protect seniors, especially those who are frail or disabled, from dishonest service providers, possible financial scams, and other things that could make them feel more vulnerable.",,PesachTikvah.org,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomy Homebound,Home-Bound Phlebotomy,"Monsey, NY",NY,(347) 723-7707,,,Yossi Sklarz,ysklarz4@gmail.com,"Homebound blood drawing, IV - intravenous, IM - intramuscular. Draws from PICC lines as well. Over 25 years of experience specializing from infants to geriatric patients. Results within 4 hours. ",,,,,,,Any lab work is covered by insurance. ,,,,,,,,,,,,,,,,,,,,,
Senior Care Therapy ,Geropsychology Services,NJ,"NY, NJ, PA",(848) 444-3271,,,"Alisa Rosenfeld, LCSW",moe@seniorcaretherapy.com ,"Specialized Geropsychological services encompassing individual and group therapy, family support sessions and integration. Care provided by Psychologists, Licensed Clinical Social Workers and Nurse Practitioners in long-term care facilities. ",,seniorcaretherapy.com ,www.facebook.com/seniorcaretherapy,,,,,,,,,,,,,,,,,,,,,,,,,
Senior Direct NY,Senior Concierge Services,"Rockland and Westchester County, NY",NY,(845) 393-4613,,,,,"Physical health support, household management, social work services, referrals.",,seniordirectny.com,,,,,,,,,,,,,,,,,,,,,,,,,,
Singalongs for Seniors,Singing for Seniors,Monsey,Monsey - possibly beyond,(201) 694-1654,,,Batya,,"Customized, nostalgic guitar singalongs to boost the spirits of female seniors. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supportive Care ,Behavioral Health Services,"Howell, NJ ",NJ,(732) 797-9386,,,"Caren Redlich, LCSW",giti@thesupportivecare.com ,"Provides behavioral health and psychological services to skilled nursing facilities, assisted living facilities as well as other health care settings. ",,thesupportivecare.com ,www.facebook.com/pages/category/Mental-Health-Service/TheSupportiveCare/about,,,www.linkedin.com/company/supportive-care ,,,,,,,,,,,,,,,,,,,,,,
The Jewish Home,Rehabilitation and Nursing,"1151 W. Main Street Freehold, NJ 07728",USA,(732) 202-1000,,(732)303-7287,"Dr Steven Neuman, Director of Psychiatry, Doctor of Physical Medicine and Rehabilitation",admissions@jewishhomefreehold.org,"Subacute Rehab, Short Term Respite, Skilled Nursing, Traditions Memory Care. OU Glatt Kosher. 
Also providing monthly support groups for carers, for more info contact Sara Kohn - (732) 773-9606 sarak@mqshealth.com",,jewishhomefreehold.org ,www.facebook.com/pages/category/Nursing-Home/The-Jewish-Home-for-Rehabilitation-Nursing-311838456264984/,,,www.linkedin.com/company/marquis-health-services?trk=nav_account_sub_nav_company_admin,"We accept Medicare, Medicaid & most Insurances.",,,,,,,,,,,,,,,,,,,,,
White Glove Consulting,Medicaid ,"1090 Coney Island Avenue, Suite 201 Brooklyn, NY 11230",USA,(718) 878-3666,,,,info@whitegloveconsultants.com,Helps seniors make financial arrangements to be eligible for Medicaid. ,,whitegloveconsultants.com,facebook.com/WhiteGloveConsulting/,instagram.com/whitegloveconsulting/,,inkedin.com/company/white-glove-consulting/,,,,,,,,,,,,,,,,,,,,,,
Women's Circle,Programing for women 60 and older,"1021 38th Street, Suite B1 Brooklyn NY 11219",NY,718.854.7430,,,,office@bpconnections.org,"Connections is an exclusive daily program where heimish women aged 60 and above gather for activities that provide friendship, fulfillment, and fun. Arts, fitness and more.",,https://www.bpconnections.org/#schedule,,,,,,,,,,,,,,,,,,,,,,,,,,
Zahav,"Programs, Advice and Services for Seniors","42 Broadway, 14th Floor,New York, NY 10004",Lakewood,(732) 540-1898,,,"Mrs. Hadassah Waldman, MS, SBL, SDL",zahav@agudah.org,"Zahav aims to help seniors and their families, answer their questions, refer and guide them to ensure they are equipped with all the necessary information they need to access life-enhancing services and programs.",,agudah.org/zahav,,,,,Project of Agudah,,,,,,,,,,,,,,,,,,,,,
Zicharon,Alzheimer's and Dementia Support,NY,USA,(718) 534-1008,,,,,"Offers extensive information regarding safety, homecare, Medicaid applications, tracking devices and other services that can benefit people with Dementia and their families.",,zicharon.org ,,,,,,,,,,,,,,,,,,,,,,,,,,
SLEEP CONSULTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Executive Sleep Consulting,Sleep Consultant,Website,Worldwide,(574) 406-3008,,,Doron Lazarus,doron@executivesleep.org,Sleep expert treating sleep issues around the world,,executivesleep.org,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIAL SERVICES ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achiezer,Social Service Agency,"334 Central Avenue Lawrence, NY 11559;                      144 Beach 9th Street Far Rockaway, NY 11691","Five Towns, Far Rockaway, NY ",24-Hour Emergency Hotline:                         (516) 791-4444,(516) 791-4444 ext. 110,(516) 592-5643,Daniel Goldfeder,dgoldfeder@achiezer.org,"Assists families contending with issues such as illness, death, family discord, mental health disorders and financial crisis. They offer programs including insurance, eldercare, medical, meals, financial, mental health, legal and run a 24-hour community hotline. SpecialCare Parenting. BEHAVIORAL HEALTH REFERRALS – We have a fully licensed therapist on our daily team and crisis response team, ready to assist with referrals and mental health support.

BIKUR CHOLIM – We operate 5 (soon to be seven) fully stocked respite rooms in hospitals across Long Island.

END OF LIFE – We run a fully functioning Chevra Kadisha and Tahara Center and coordinate all end-of-life matters, including our dedicated Meis Mitzvah Levaya volunteers.

FAMILY SUPPORT – We provide family crisis guidance through our case manager, Aliza Wartelsky, who heads this division.

MEDICAL EQUIPMENT – We offer a wide range of medical equipment for those in need.

MEDICAL REFERRALS – We assist with referrals to trusted doctors and facilities across Long Island.",,achiezer.org ,www.facebook.com/pages/Achiezer-Community-Resource-Center,www.instagram.com/achiezer,twitter.com/achiezerfr_5t,www.linkedin.com/company/achiezer-community-resource-center ,Appointments are necessary at both locations.  ,,,,,,,,,,,,,,,,,,,,,
ACHIM,Support for the Russian Speaking Jewish Community,,Baltimore,(443) 286-9338,,,Paysach Diskind,paysach@achim.org,"Through our various programs and interactions with members of the Russian speaking population we have found success in building a community with an infrastructure of support within this population. 

We currently offer multiple classes on a regular basis on topics that include the weekly Parsha, insights regarding Shabbat, parenting and marriage issues as well as a Sunday program for school age children. 

Achim is there for the entire Russian speaking Jewish population in arranging life-cycle events which include baby naming, bris, Bar/Bat Mitzvah, Chupah, funeral, shiva and whatever else life puts in front of us. 
",,https://achim.org/,,,,,Updated on Sept 2nd 2025,Free,,,,,,,,,,,,,,,,,,,,
Advanced Advocacy Group,Medical Insurance Advocacy,"99 Forest Rd, #002

Monroe NY, 10950",USA,(845) 781-7325,,,,help@advancedadvocacy.net,"The world of insurance is complex. It’s hard to navigate the labyrinth of healthcare bureaucracy without knowing the jargon and understanding the industry. As the holder of an insurance policy you have coverage, benefits and rights that are  often overlooked or mistakenly denied.
​
Advanced Advocacy is here to protect those rights. To fight for what’s yours. To ensure you receive the fair treatment and full coverage that your policy entitles you to.",,https://www.advancedadvocacy.net/about-us,,,,,Updated on Sept 2nd 2025,Unknown,,,,,,,,,,,,,,,,,,,,
Aish Tamid,Social Service Agency,"5909 West Third Street, Los Angeles, CA 90036",LA,(323) 634-0505,,,,info@aishtamid.org,"focusing on helping teens and young adults find themselves, reconnect with our community, and become productive members of society. Specializing in crisis intervention, case management, and emergency response, we establish bonds of support and trust with youth & parents alike. Our one-on-one approach serves to help the individual at risk, as well as offering support to concerned parents.",,aishtamid.org,,,,,,,,,,,,,,,,,,,,,,,,,,
